,date,price,city,state
7449,2019-05-01,1290.0,San Antonio,Texas
7450,2019-05-01,2236.0,San Diego,California
7451,2019-05-01,3209.0,San Francisco,California
7452,2019-05-01,3146.0,San Jose,California
7453,2019-05-01,2007.0,Sarasota,Florida
7454,2019-05-01,860.0,Scranton,Pennsylvania
7455,2019-05-01,1934.0,Seattle,Washington
7456,2019-05-01,1221.0,Spokane,Washington
7457,2019-05-01,1289.0,Springfield,Massachusetts
7458,2019-05-01,1098.0,St. Louis,Missouri
7459,2019-05-01,1516.0,St. Paul,Minnesota
7460,2019-05-01,2065.0,Stamford,Connecticut
7461,2019-05-01,1917.0,Stockton,California
7462,2019-05-01,1070.0,Syracuse,New York
7463,2019-05-01,1463.0,Tampa,Florida
7464,2019-05-01,863.0,Toledo,Ohio
7465,2019-05-01,1139.0,Tucson,Arizona
7466,2019-05-01,1115.0,Tulsa,Oklahoma
7467,2019-05-01,1706.0,United States,United States
7468,2019-05-01,2639.0,Ventura,California
7469,2019-05-01,1317.0,Virginia Beach,Virginia
7470,2019-05-01,2089.0,Washington,District of Columbia
7471,2019-05-01,814.0,Wichita,Kansas
7472,2019-05-01,1192.0,Winston,North Carolina
7473,2019-05-01,1370.0,Worcester,Massachusetts
7474,2019-05-01,712.0,Youngstown,Ohio
7475,2019-06-01,865.0,Akron,Ohio
7476,2019-06-01,1308.0,Albany,New York
7477,2019-06-01,1143.0,Albuquerque,New Mexico
7478,2019-06-01,1318.0,Allentown,Pennsylvania
7479,2019-06-01,2554.0,Anaheim,California
7480,2019-06-01,1511.0,Atlanta,Georgia
7481,2019-06-01,1081.0,Augusta,Georgia
7482,2019-06-01,1541.0,Austin,Texas
7483,2019-06-01,1264.0,Bakersfield,California
7484,2019-06-01,1643.0,Baltimore,Maryland
7485,2019-06-01,1170.0,Baton Rouge,Louisiana
7486,2019-06-01,1056.0,Birmingham,Alabama
7487,2019-06-01,1283.0,Boise City,Idaho
7488,2019-06-01,2439.0,Boston,Massachusetts
7489,2019-06-01,2032.0,Boulder,Colorado
7490,2019-06-01,2003.0,Bradenton,Florida
7491,2019-06-01,1080.0,Buffalo,New York
7492,2019-06-01,1528.0,Charleston,South Carolina
7493,2019-06-01,1468.0,Charlotte,North Carolina
7494,2019-06-01,1220.0,Chattanooga,Tennessee
7495,2019-06-01,1716.0,Chicago,Illinois
7496,2019-06-01,1233.0,Cincinnati,Ohio
7497,2019-06-01,1111.0,Cleveland,Ohio
7498,2019-06-01,1445.0,Colorado Springs,Colorado
7499,2019-06-01,1122.0,Columbia,South Carolina
7500,2019-06-01,1267.0,Columbus,Ohio
7501,2019-06-01,1535.0,Dallas,Texas
7502,2019-06-01,976.0,Dayton,Ohio
7503,2019-06-01,1370.0,Daytona Beach,Florida
7504,2019-06-01,1747.0,Denver,Colorado
7505,2019-06-01,1116.0,Des Moines,Iowa
7506,2019-06-01,1262.0,Detroit,Michigan
7507,2019-06-01,1396.0,Durham,North Carolina
7508,2019-06-01,1097.0,El Paso,Texas
7509,2019-06-01,1543.0,Fort Collins,Colorado
7510,2019-06-01,1871.0,Fort Lauderdale,Florida
7511,2019-06-01,1813.0,Fort Myers,Florida
7512,2019-06-01,1535.0,Fort Worth,Texas
7513,2019-06-01,1448.0,Fresno,California
7514,2019-06-01,1303.0,Gainesville,Georgia
7515,2019-06-01,1218.0,Grand Rapids,Michigan
7516,2019-06-01,1544.0,Greeley,Colorado
7517,2019-06-01,1161.0,Greensboro,North Carolina
7518,2019-06-01,1272.0,Greenville,South Carolina
7519,2019-06-01,1100.0,Harrisburg,Pennsylvania
7520,2019-06-01,1325.0,Hartford,Connecticut
7521,2019-06-01,2104.0,Honolulu,Hawaii
7522,2019-06-01,1485.0,Houston,Texas
7523,2019-06-01,1186.0,Indianapolis,Indiana
7524,2019-06-01,1223.0,Jackson,Mississippi
7525,2019-06-01,1324.0,Jacksonville,Florida
7526,2019-06-01,954.0,Jefferson County,Kentucky
7527,2019-06-01,1141.0,Kansas City,Missouri
7528,2019-06-01,1267.0,Knoxville,Tennessee
7529,2019-06-01,1349.0,Lakeland,Florida
7530,2019-06-01,1380.0,Las Vegas,Nevada
7531,2019-06-01,879.0,Little Rock,Arkansas
7532,2019-06-01,2554.0,Long Beach,California
7533,2019-06-01,2554.0,Los Angeles,California
7534,2019-06-01,954.0,Louisville,Kentucky
7535,2019-06-01,1306.0,Madison,Wisconsin
7536,2019-06-01,1434.0,Melbourne,Florida
7537,2019-06-01,1198.0,Memphis,Tennessee
7538,2019-06-01,1871.0,Miami,Florida
7539,2019-06-01,1182.0,Milwaukee,Wisconsin
7540,2019-06-01,1527.0,Minneapolis,Minnesota
7541,2019-06-01,1559.0,Nashville,Tennessee
7542,2019-06-01,1377.0,New Haven,Connecticut
7543,2019-06-01,1377.0,New Orleans,Louisiana
7544,2019-06-01,2777.0,New York,New York
7545,2019-06-01,2003.0,North Port,Florida
7546,2019-06-01,1270.0,Ogden,Utah
7547,2019-06-01,1084.0,Oklahoma City,Oklahoma
7548,2019-06-01,1170.0,Omaha,Nebraska
7549,2019-06-01,1572.0,Orlando,Florida
7550,2019-06-01,1579.0,Philadelphia,Pennsylvania
7551,2019-06-01,1401.0,Phoenix,Arizona
7552,2019-06-01,1155.0,Pittsburgh,Pennsylvania
7553,2019-06-01,1577.0,Port St. Lucie,Florida
7554,2019-06-01,1631.0,Portland,Oregon
7555,2019-06-01,1498.0,Providence,Rhode Island
7556,2019-06-01,1337.0,Provo,Utah
7557,2019-06-01,1486.0,Raleigh,North Carolina
7558,2019-06-01,1273.0,Richmond,Virginia
7559,2019-06-01,1986.0,Riverside,California
7560,2019-06-01,1117.0,Rochester,New York
7561,2019-06-01,1803.0,Sacramento,California
7562,2019-06-01,1194.0,Salem,North Carolina
7563,2019-06-01,1376.0,Salt Lake City,Utah
7564,2019-06-01,1298.0,San Antonio,Texas
7565,2019-06-01,2248.0,San Diego,California
7566,2019-06-01,3234.0,San Francisco,California
7567,2019-06-01,3168.0,San Jose,California
7568,2019-06-01,2003.0,Sarasota,Florida
7569,2019-06-01,871.0,Scranton,Pennsylvania
7570,2019-06-01,1959.0,Seattle,Washington
7571,2019-06-01,1234.0,Spokane,Washington
7572,2019-06-01,1304.0,Springfield,Massachusetts
7573,2019-06-01,1104.0,St. Louis,Missouri
7574,2019-06-01,1527.0,St. Paul,Minnesota
7575,2019-06-01,2083.0,Stamford,Connecticut
7576,2019-06-01,1942.0,Stockton,California
7577,2019-06-01,1093.0,Syracuse,New York
7578,2019-06-01,1469.0,Tampa,Florida
7579,2019-06-01,865.0,Toledo,Ohio
7580,2019-06-01,1144.0,Tucson,Arizona
7581,2019-06-01,1123.0,Tulsa,Oklahoma
7582,2019-06-01,1716.0,United States,United States
7583,2019-06-01,2642.0,Ventura,California
7584,2019-06-01,1322.0,Virginia Beach,Virginia
7585,2019-06-01,2101.0,Washington,District of Columbia
7586,2019-06-01,812.0,Wichita,Kansas
7587,2019-06-01,1194.0,Winston,North Carolina
7588,2019-06-01,1357.0,Worcester,Massachusetts
7589,2019-06-01,703.0,Youngstown,Ohio
7590,2019-07-01,863.0,Akron,Ohio
7591,2019-07-01,1306.0,Albany,New York
7592,2019-07-01,1152.0,Albuquerque,New Mexico
7593,2019-07-01,1302.0,Allentown,Pennsylvania
7594,2019-07-01,2564.0,Anaheim,California
7595,2019-07-01,1521.0,Atlanta,Georgia
7596,2019-07-01,1088.0,Augusta,Georgia
7597,2019-07-01,1553.0,Austin,Texas
7598,2019-07-01,1261.0,Bakersfield,California
7599,2019-07-01,1647.0,Baltimore,Maryland
7600,2019-07-01,1166.0,Baton Rouge,Louisiana
7601,2019-07-01,1056.0,Birmingham,Alabama
7602,2019-07-01,1292.0,Boise City,Idaho
7603,2019-07-01,2440.0,Boston,Massachusetts
7604,2019-07-01,2035.0,Boulder,Colorado
7605,2019-07-01,2004.0,Bradenton,Florida
7606,2019-07-01,1081.0,Buffalo,New York
7607,2019-07-01,1532.0,Charleston,South Carolina
7608,2019-07-01,1474.0,Charlotte,North Carolina
7609,2019-07-01,1211.0,Chattanooga,Tennessee
7610,2019-07-01,1721.0,Chicago,Illinois
7611,2019-07-01,1240.0,Cincinnati,Ohio
7612,2019-07-01,1111.0,Cleveland,Ohio
7613,2019-07-01,1451.0,Colorado Springs,Colorado
7614,2019-07-01,1127.0,Columbia,South Carolina
7615,2019-07-01,1263.0,Columbus,Ohio
7616,2019-07-01,1539.0,Dallas,Texas
7617,2019-07-01,986.0,Dayton,Ohio
7618,2019-07-01,1374.0,Daytona Beach,Florida
7619,2019-07-01,1751.0,Denver,Colorado
7620,2019-07-01,1127.0,Des Moines,Iowa
7621,2019-07-01,1266.0,Detroit,Michigan
7622,2019-07-01,1400.0,Durham,North Carolina
7623,2019-07-01,1099.0,El Paso,Texas
7624,2019-07-01,1537.0,Fort Collins,Colorado
7625,2019-07-01,1876.0,Fort Lauderdale,Florida
7626,2019-07-01,1807.0,Fort Myers,Florida
7627,2019-07-01,1539.0,Fort Worth,Texas
7628,2019-07-01,1458.0,Fresno,California
7629,2019-07-01,1322.0,Gainesville,Georgia
7630,2019-07-01,1221.0,Grand Rapids,Michigan
7631,2019-07-01,1542.0,Greeley,Colorado
7632,2019-07-01,1165.0,Greensboro,North Carolina
7633,2019-07-01,1276.0,Greenville,South Carolina
7634,2019-07-01,1105.0,Harrisburg,Pennsylvania
7635,2019-07-01,1331.0,Hartford,Connecticut
7636,2019-07-01,2110.0,Honolulu,Hawaii
7637,2019-07-01,1491.0,Houston,Texas
7638,2019-07-01,1190.0,Indianapolis,Indiana
7639,2019-07-01,1235.0,Jackson,Mississippi
7640,2019-07-01,1330.0,Jacksonville,Florida
7641,2019-07-01,957.0,Jefferson County,Kentucky
7642,2019-07-01,1143.0,Kansas City,Missouri
7643,2019-07-01,1272.0,Knoxville,Tennessee
7644,2019-07-01,1351.0,Lakeland,Florida
7645,2019-07-01,1389.0,Las Vegas,Nevada
7646,2019-07-01,884.0,Little Rock,Arkansas
7647,2019-07-01,2564.0,Long Beach,California
7648,2019-07-01,2564.0,Los Angeles,California
7649,2019-07-01,957.0,Louisville,Kentucky
7650,2019-07-01,1307.0,Madison,Wisconsin
7651,2019-07-01,1431.0,Melbourne,Florida
7652,2019-07-01,1203.0,Memphis,Tennessee
7653,2019-07-01,1876.0,Miami,Florida
7654,2019-07-01,1189.0,Milwaukee,Wisconsin
7655,2019-07-01,1527.0,Minneapolis,Minnesota
7656,2019-07-01,1575.0,Nashville,Tennessee
7657,2019-07-01,1382.0,New Haven,Connecticut
7658,2019-07-01,1380.0,New Orleans,Louisiana
7659,2019-07-01,2785.0,New York,New York
7660,2019-07-01,2004.0,North Port,Florida
7661,2019-07-01,1267.0,Ogden,Utah
7662,2019-07-01,1073.0,Oklahoma City,Oklahoma
7663,2019-07-01,1178.0,Omaha,Nebraska
7664,2019-07-01,1578.0,Orlando,Florida
7665,2019-07-01,1586.0,Philadelphia,Pennsylvania
7666,2019-07-01,1408.0,Phoenix,Arizona
7667,2019-07-01,1148.0,Pittsburgh,Pennsylvania
7668,2019-07-01,1578.0,Port St. Lucie,Florida
7669,2019-07-01,1644.0,Portland,Oregon
7670,2019-07-01,1496.0,Providence,Rhode Island
7671,2019-07-01,1340.0,Provo,Utah
7672,2019-07-01,1489.0,Raleigh,North Carolina
7673,2019-07-01,1277.0,Richmond,Virginia
7674,2019-07-01,2000.0,Riverside,California
7675,2019-07-01,1126.0,Rochester,New York
7676,2019-07-01,1813.0,Sacramento,California
7677,2019-07-01,1206.0,Salem,North Carolina
7678,2019-07-01,1382.0,Salt Lake City,Utah
7679,2019-07-01,1309.0,San Antonio,Texas
7680,2019-07-01,2263.0,San Diego,California
7681,2019-07-01,3259.0,San Francisco,California
7682,2019-07-01,3181.0,San Jose,California
7683,2019-07-01,2004.0,Sarasota,Florida
7684,2019-07-01,876.0,Scranton,Pennsylvania
7685,2019-07-01,1966.0,Seattle,Washington
7686,2019-07-01,1245.0,Spokane,Washington
7687,2019-07-01,1306.0,Springfield,Massachusetts
7688,2019-07-01,1111.0,St. Louis,Missouri
7689,2019-07-01,1527.0,St. Paul,Minnesota
7690,2019-07-01,2092.0,Stamford,Connecticut
7691,2019-07-01,1957.0,Stockton,California
7692,2019-07-01,1107.0,Syracuse,New York
7693,2019-07-01,1476.0,Tampa,Florida
7694,2019-07-01,857.0,Toledo,Ohio
7695,2019-07-01,1147.0,Tucson,Arizona
7696,2019-07-01,1121.0,Tulsa,Oklahoma
7697,2019-07-01,1721.0,United States,United States
7698,2019-07-01,2640.0,Ventura,California
7699,2019-07-01,1326.0,Virginia Beach,Virginia
7700,2019-07-01,2105.0,Washington,District of Columbia
7701,2019-07-01,821.0,Wichita,Kansas
7702,2019-07-01,1206.0,Winston,North Carolina
7703,2019-07-01,1375.0,Worcester,Massachusetts
7704,2019-07-01,704.0,Youngstown,Ohio
7705,2019-08-01,868.0,Akron,Ohio
7706,2019-08-01,1305.0,Albany,New York
7707,2019-08-01,1158.0,Albuquerque,New Mexico
7708,2019-08-01,1327.0,Allentown,Pennsylvania
7709,2019-08-01,2573.0,Anaheim,California
7710,2019-08-01,1525.0,Atlanta,Georgia
7711,2019-08-01,1094.0,Augusta,Georgia
7712,2019-08-01,1556.0,Austin,Texas
7713,2019-08-01,1269.0,Bakersfield,California
7714,2019-08-01,1638.0,Baltimore,Maryland
7715,2019-08-01,1161.0,Baton Rouge,Louisiana
7716,2019-08-01,1055.0,Birmingham,Alabama
7717,2019-08-01,1288.0,Boise City,Idaho
7718,2019-08-01,2437.0,Boston,Massachusetts
7719,2019-08-01,2029.0,Boulder,Colorado
7720,2019-08-01,2015.0,Bradenton,Florida
7721,2019-08-01,1083.0,Buffalo,New York
7722,2019-08-01,1524.0,Charleston,South Carolina
7723,2019-08-01,1473.0,Charlotte,North Carolina
7724,2019-08-01,1222.0,Chattanooga,Tennessee
7725,2019-08-01,1724.0,Chicago,Illinois
7726,2019-08-01,1247.0,Cincinnati,Ohio
7727,2019-08-01,1109.0,Cleveland,Ohio
7728,2019-08-01,1455.0,Colorado Springs,Colorado
7729,2019-08-01,1127.0,Columbia,South Carolina
7730,2019-08-01,1258.0,Columbus,Ohio
7731,2019-08-01,1540.0,Dallas,Texas
7732,2019-08-01,995.0,Dayton,Ohio
7733,2019-08-01,1376.0,Daytona Beach,Florida
7734,2019-08-01,1751.0,Denver,Colorado
7735,2019-08-01,1125.0,Des Moines,Iowa
7736,2019-08-01,1269.0,Detroit,Michigan
7737,2019-08-01,1399.0,Durham,North Carolina
7738,2019-08-01,1107.0,El Paso,Texas
7739,2019-08-01,1532.0,Fort Collins,Colorado
7740,2019-08-01,1882.0,Fort Lauderdale,Florida
7741,2019-08-01,1810.0,Fort Myers,Florida
7742,2019-08-01,1540.0,Fort Worth,Texas
7743,2019-08-01,1458.0,Fresno,California
7744,2019-08-01,1323.0,Gainesville,Georgia
7745,2019-08-01,1214.0,Grand Rapids,Michigan
7746,2019-08-01,1544.0,Greeley,Colorado
7747,2019-08-01,1171.0,Greensboro,North Carolina
7748,2019-08-01,1267.0,Greenville,South Carolina
7749,2019-08-01,1108.0,Harrisburg,Pennsylvania
7750,2019-08-01,1330.0,Hartford,Connecticut
7751,2019-08-01,2116.0,Honolulu,Hawaii
7752,2019-08-01,1490.0,Houston,Texas
7753,2019-08-01,1197.0,Indianapolis,Indiana
7754,2019-08-01,1235.0,Jackson,Mississippi
7755,2019-08-01,1334.0,Jacksonville,Florida
7756,2019-08-01,951.0,Jefferson County,Kentucky
7757,2019-08-01,1145.0,Kansas City,Missouri
7758,2019-08-01,1270.0,Knoxville,Tennessee
7759,2019-08-01,1365.0,Lakeland,Florida
7760,2019-08-01,1395.0,Las Vegas,Nevada
7761,2019-08-01,886.0,Little Rock,Arkansas
7762,2019-08-01,2573.0,Long Beach,California
7763,2019-08-01,2573.0,Los Angeles,California
7764,2019-08-01,951.0,Louisville,Kentucky
7765,2019-08-01,1296.0,Madison,Wisconsin
7766,2019-08-01,1442.0,Melbourne,Florida
7767,2019-08-01,1204.0,Memphis,Tennessee
7768,2019-08-01,1882.0,Miami,Florida
7769,2019-08-01,1186.0,Milwaukee,Wisconsin
7770,2019-08-01,1514.0,Minneapolis,Minnesota
7771,2019-08-01,1569.0,Nashville,Tennessee
7772,2019-08-01,1377.0,New Haven,Connecticut
7773,2019-08-01,1386.0,New Orleans,Louisiana
7774,2019-08-01,2788.0,New York,New York
7775,2019-08-01,2015.0,North Port,Florida
7776,2019-08-01,1270.0,Ogden,Utah
7777,2019-08-01,1068.0,Oklahoma City,Oklahoma
7778,2019-08-01,1176.0,Omaha,Nebraska
7779,2019-08-01,1579.0,Orlando,Florida
7780,2019-08-01,1583.0,Philadelphia,Pennsylvania
7781,2019-08-01,1417.0,Phoenix,Arizona
7782,2019-08-01,1155.0,Pittsburgh,Pennsylvania
7783,2019-08-01,1609.0,Port St. Lucie,Florida
7784,2019-08-01,1648.0,Portland,Oregon
7785,2019-08-01,1494.0,Providence,Rhode Island
7786,2019-08-01,1346.0,Provo,Utah
7787,2019-08-01,1489.0,Raleigh,North Carolina
7788,2019-08-01,1276.0,Richmond,Virginia
7789,2019-08-01,2011.0,Riverside,California
7790,2019-08-01,1113.0,Rochester,New York
7791,2019-08-01,1820.0,Sacramento,California
7792,2019-08-01,1202.0,Salem,North Carolina
7793,2019-08-01,1382.0,Salt Lake City,Utah
7794,2019-08-01,1312.0,San Antonio,Texas
7795,2019-08-01,2270.0,San Diego,California
7796,2019-08-01,3257.0,San Francisco,California
7797,2019-08-01,3195.0,San Jose,California
7798,2019-08-01,2015.0,Sarasota,Florida
7799,2019-08-01,877.0,Scranton,Pennsylvania
7800,2019-08-01,1970.0,Seattle,Washington
7801,2019-08-01,1256.0,Spokane,Washington
7802,2019-08-01,1304.0,Springfield,Massachusetts
7803,2019-08-01,1112.0,St. Louis,Missouri
7804,2019-08-01,1514.0,St. Paul,Minnesota
7805,2019-08-01,2098.0,Stamford,Connecticut
7806,2019-08-01,1949.0,Stockton,California
7807,2019-08-01,1115.0,Syracuse,New York
7808,2019-08-01,1479.0,Tampa,Florida
7809,2019-08-01,860.0,Toledo,Ohio
7810,2019-08-01,1147.0,Tucson,Arizona
7811,2019-08-01,1119.0,Tulsa,Oklahoma
7812,2019-08-01,1723.0,United States,United States
7813,2019-08-01,2636.0,Ventura,California
7814,2019-08-01,1324.0,Virginia Beach,Virginia
7815,2019-08-01,2107.0,Washington,District of Columbia
7816,2019-08-01,822.0,Wichita,Kansas
7817,2019-08-01,1202.0,Winston,North Carolina
7818,2019-08-01,1378.0,Worcester,Massachusetts
7819,2019-08-01,705.0,Youngstown,Ohio
7820,2019-09-01,876.0,Akron,Ohio
7821,2019-09-01,1288.0,Albany,New York
7822,2019-09-01,1157.0,Albuquerque,New Mexico
7823,2019-09-01,1311.0,Allentown,Pennsylvania
7824,2019-09-01,2575.0,Anaheim,California
7825,2019-09-01,1528.0,Atlanta,Georgia
7826,2019-09-01,1098.0,Augusta,Georgia
7827,2019-09-01,1555.0,Austin,Texas
7828,2019-09-01,1273.0,Bakersfield,California
7829,2019-09-01,1635.0,Baltimore,Maryland
7830,2019-09-01,1157.0,Baton Rouge,Louisiana
7831,2019-09-01,1060.0,Birmingham,Alabama
7832,2019-09-01,1286.0,Boise City,Idaho
7833,2019-09-01,2419.0,Boston,Massachusetts
7834,2019-09-01,2020.0,Boulder,Colorado
7835,2019-09-01,2028.0,Bradenton,Florida
7836,2019-09-01,1065.0,Buffalo,New York
7837,2019-09-01,1524.0,Charleston,South Carolina
7838,2019-09-01,1476.0,Charlotte,North Carolina
7839,2019-09-01,1209.0,Chattanooga,Tennessee
7840,2019-09-01,1714.0,Chicago,Illinois
7841,2019-09-01,1244.0,Cincinnati,Ohio
7842,2019-09-01,1103.0,Cleveland,Ohio
7843,2019-09-01,1457.0,Colorado Springs,Colorado
7844,2019-09-01,1126.0,Columbia,South Carolina
7845,2019-09-01,1268.0,Columbus,Ohio
7846,2019-09-01,1535.0,Dallas,Texas
7847,2019-09-01,990.0,Dayton,Ohio
7848,2019-09-01,1388.0,Daytona Beach,Florida
7849,2019-09-01,1743.0,Denver,Colorado
7850,2019-09-01,1125.0,Des Moines,Iowa
7851,2019-09-01,1264.0,Detroit,Michigan
7852,2019-09-01,1403.0,Durham,North Carolina
7853,2019-09-01,1110.0,El Paso,Texas
7854,2019-09-01,1520.0,Fort Collins,Colorado
7855,2019-09-01,1884.0,Fort Lauderdale,Florida
7856,2019-09-01,1811.0,Fort Myers,Florida
7857,2019-09-01,1535.0,Fort Worth,Texas
7858,2019-09-01,1462.0,Fresno,California
7859,2019-09-01,1345.0,Gainesville,Georgia
7860,2019-09-01,1205.0,Grand Rapids,Michigan
7861,2019-09-01,1554.0,Greeley,Colorado
7862,2019-09-01,1171.0,Greensboro,North Carolina
7863,2019-09-01,1273.0,Greenville,South Carolina
7864,2019-09-01,1111.0,Harrisburg,Pennsylvania
7865,2019-09-01,1321.0,Hartford,Connecticut
7866,2019-09-01,2111.0,Honolulu,Hawaii
7867,2019-09-01,1485.0,Houston,Texas
7868,2019-09-01,1193.0,Indianapolis,Indiana
7869,2019-09-01,1216.0,Jackson,Mississippi
7870,2019-09-01,1335.0,Jacksonville,Florida
7871,2019-09-01,955.0,Jefferson County,Kentucky
7872,2019-09-01,1144.0,Kansas City,Missouri
7873,2019-09-01,1266.0,Knoxville,Tennessee
7874,2019-09-01,1371.0,Lakeland,Florida
7875,2019-09-01,1395.0,Las Vegas,Nevada
7876,2019-09-01,882.0,Little Rock,Arkansas
7877,2019-09-01,2575.0,Long Beach,California
7878,2019-09-01,2575.0,Los Angeles,California
7879,2019-09-01,955.0,Louisville,Kentucky
7880,2019-09-01,1304.0,Madison,Wisconsin
7881,2019-09-01,1442.0,Melbourne,Florida
7882,2019-09-01,1206.0,Memphis,Tennessee
7883,2019-09-01,1884.0,Miami,Florida
7884,2019-09-01,1186.0,Milwaukee,Wisconsin
7885,2019-09-01,1519.0,Minneapolis,Minnesota
7886,2019-09-01,1567.0,Nashville,Tennessee
7887,2019-09-01,1367.0,New Haven,Connecticut
7888,2019-09-01,1378.0,New Orleans,Louisiana
7889,2019-09-01,2778.0,New York,New York
7890,2019-09-01,2028.0,North Port,Florida
7891,2019-09-01,1271.0,Ogden,Utah
7892,2019-09-01,1065.0,Oklahoma City,Oklahoma
7893,2019-09-01,1170.0,Omaha,Nebraska
7894,2019-09-01,1577.0,Orlando,Florida
7895,2019-09-01,1583.0,Philadelphia,Pennsylvania
7896,2019-09-01,1417.0,Phoenix,Arizona
7897,2019-09-01,1159.0,Pittsburgh,Pennsylvania
7898,2019-09-01,1577.0,Port St. Lucie,Florida
7899,2019-09-01,1644.0,Portland,Oregon
7900,2019-09-01,1483.0,Providence,Rhode Island
7901,2019-09-01,1334.0,Provo,Utah
7902,2019-09-01,1492.0,Raleigh,North Carolina
7903,2019-09-01,1275.0,Richmond,Virginia
7904,2019-09-01,2020.0,Riverside,California
7905,2019-09-01,1113.0,Rochester,New York
7906,2019-09-01,1818.0,Sacramento,California
7907,2019-09-01,1205.0,Salem,North Carolina
7908,2019-09-01,1380.0,Salt Lake City,Utah
7909,2019-09-01,1310.0,San Antonio,Texas
7910,2019-09-01,2269.0,San Diego,California
7911,2019-09-01,3248.0,San Francisco,California
7912,2019-09-01,3166.0,San Jose,California
7913,2019-09-01,2028.0,Sarasota,Florida
7914,2019-09-01,879.0,Scranton,Pennsylvania
7915,2019-09-01,1958.0,Seattle,Washington
7916,2019-09-01,1252.0,Spokane,Washington
7917,2019-09-01,1297.0,Springfield,Massachusetts
7918,2019-09-01,1111.0,St. Louis,Missouri
7919,2019-09-01,1519.0,St. Paul,Minnesota
7920,2019-09-01,2100.0,Stamford,Connecticut
7921,2019-09-01,1950.0,Stockton,California
7922,2019-09-01,1096.0,Syracuse,New York
7923,2019-09-01,1480.0,Tampa,Florida
7924,2019-09-01,860.0,Toledo,Ohio
7925,2019-09-01,1153.0,Tucson,Arizona
7926,2019-09-01,1128.0,Tulsa,Oklahoma
7927,2019-09-01,1720.0,United States,United States
7928,2019-09-01,2626.0,Ventura,California
7929,2019-09-01,1323.0,Virginia Beach,Virginia
7930,2019-09-01,2102.0,Washington,District of Columbia
7931,2019-09-01,822.0,Wichita,Kansas
7932,2019-09-01,1205.0,Winston,North Carolina
7933,2019-09-01,1379.0,Worcester,Massachusetts
7934,2019-09-01,698.0,Youngstown,Ohio
7935,2019-10-01,874.0,Akron,Ohio
7936,2019-10-01,1296.0,Albany,New York
7937,2019-10-01,1160.0,Albuquerque,New Mexico
7938,2019-10-01,1345.0,Allentown,Pennsylvania
7939,2019-10-01,2570.0,Anaheim,California
7940,2019-10-01,1525.0,Atlanta,Georgia
7941,2019-10-01,1095.0,Augusta,Georgia
7942,2019-10-01,1544.0,Austin,Texas
7943,2019-10-01,1276.0,Bakersfield,California
7944,2019-10-01,1624.0,Baltimore,Maryland
7945,2019-10-01,1155.0,Baton Rouge,Louisiana
7946,2019-10-01,1057.0,Birmingham,Alabama
7947,2019-10-01,1284.0,Boise City,Idaho
7948,2019-10-01,2406.0,Boston,Massachusetts
7949,2019-10-01,2043.0,Boulder,Colorado
7950,2019-10-01,2025.0,Bradenton,Florida
7951,2019-10-01,1067.0,Buffalo,New York
7952,2019-10-01,1520.0,Charleston,South Carolina
7953,2019-10-01,1476.0,Charlotte,North Carolina
7954,2019-10-01,1212.0,Chattanooga,Tennessee
7955,2019-10-01,1706.0,Chicago,Illinois
7956,2019-10-01,1238.0,Cincinnati,Ohio
7957,2019-10-01,1095.0,Cleveland,Ohio
7958,2019-10-01,1466.0,Colorado Springs,Colorado
7959,2019-10-01,1115.0,Columbia,South Carolina
7960,2019-10-01,1271.0,Columbus,Ohio
7961,2019-10-01,1538.0,Dallas,Texas
7962,2019-10-01,995.0,Dayton,Ohio
7963,2019-10-01,1392.0,Daytona Beach,Florida
7964,2019-10-01,1734.0,Denver,Colorado
7965,2019-10-01,1127.0,Des Moines,Iowa
7966,2019-10-01,1266.0,Detroit,Michigan
7967,2019-10-01,1397.0,Durham,North Carolina
7968,2019-10-01,1114.0,El Paso,Texas
7969,2019-10-01,1522.0,Fort Collins,Colorado
7970,2019-10-01,1892.0,Fort Lauderdale,Florida
7971,2019-10-01,1812.0,Fort Myers,Florida
7972,2019-10-01,1538.0,Fort Worth,Texas
7973,2019-10-01,1471.0,Fresno,California
7974,2019-10-01,1349.0,Gainesville,Georgia
7975,2019-10-01,1207.0,Grand Rapids,Michigan
7976,2019-10-01,1539.0,Greeley,Colorado
7977,2019-10-01,1168.0,Greensboro,North Carolina
7978,2019-10-01,1270.0,Greenville,South Carolina
7979,2019-10-01,1116.0,Harrisburg,Pennsylvania
7980,2019-10-01,1320.0,Hartford,Connecticut
7981,2019-10-01,2103.0,Honolulu,Hawaii
7982,2019-10-01,1477.0,Houston,Texas
7983,2019-10-01,1192.0,Indianapolis,Indiana
7984,2019-10-01,1211.0,Jackson,Mississippi
7985,2019-10-01,1326.0,Jacksonville,Florida
7986,2019-10-01,951.0,Jefferson County,Kentucky
7987,2019-10-01,1140.0,Kansas City,Missouri
7988,2019-10-01,1282.0,Knoxville,Tennessee
7989,2019-10-01,1364.0,Lakeland,Florida
7990,2019-10-01,1393.0,Las Vegas,Nevada
7991,2019-10-01,873.0,Little Rock,Arkansas
7992,2019-10-01,2570.0,Long Beach,California
7993,2019-10-01,2570.0,Los Angeles,California
7994,2019-10-01,951.0,Louisville,Kentucky
7995,2019-10-01,1309.0,Madison,Wisconsin
7996,2019-10-01,1446.0,Melbourne,Florida
7997,2019-10-01,1202.0,Memphis,Tennessee
