,State,City,Population,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Total_Crime,Violent_Crime_rate,Property_Crime_rate,Crime_rate,Crime_Group,Crime_Rank
3320,Michigan,Riverview,12027,20.0,0.0,2.0,4.0,14.0,102.0,14.0,72.0,16.0,2.0,124.0,0.17%,0.85%,1.03%,5,Fairly Low
3321,Michigan,Rochester,13429,6.0,0.0,2.0,1.0,3.0,51.0,5.0,44.0,2.0,0.0,57.0,0.04%,0.38%,0.42%,5,Fairly Low
3322,Michigan,Rochester Hills,75167,39.0,0.0,5.0,3.0,31.0,461.0,42.0,405.0,14.0,1.0,501.0,0.05%,0.61%,0.67%,5,Fairly Low
3323,Michigan,Rockford,6377,9.0,0.0,6.0,1.0,2.0,60.0,5.0,52.0,3.0,0.0,69.0,0.14%,0.94%,1.08%,5,Fairly Low
3324,Michigan,Rockwood,3165,3.0,0.0,1.0,0.0,2.0,19.0,2.0,15.0,2.0,0.0,22.0,0.09%,0.60%,0.70%,5,Fairly Low
3325,Michigan,Rogers City,2663,1.0,0.0,0.0,0.0,1.0,26.0,3.0,21.0,2.0,0.0,27.0,0.04%,0.98%,1.01%,5,Fairly Low
3326,Michigan,Romeo,3608,3.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,0.0,1.0,9.0,0.08%,0.14%,0.25%,5,Fairly Low
3327,Michigan,Romulus,23507,231.0,2.0,34.0,18.0,177.0,671.0,117.0,446.0,108.0,1.0,903.0,0.98%,2.85%,3.84%,3,Medium
3328,Michigan,Roosevelt Park,3793,3.0,0.0,0.0,0.0,3.0,254.0,1.0,250.0,3.0,1.0,258.0,0.08%,6.70%,6.80%,2,Fairly High
3329,Michigan,Roseville,47381,180.0,3.0,18.0,45.0,114.0,1361.0,141.0,1086.0,134.0,7.0,1548.0,0.38%,2.87%,3.27%,3,Medium
3330,Michigan,Rothbury,448,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,9.0,0.00%,2.01%,2.01%,1,Low
3331,Michigan,Royal Oak,59742,61.0,1.0,9.0,4.0,47.0,439.0,38.0,369.0,32.0,1.0,501.0,0.10%,0.73%,0.84%,5,Fairly Low
3332,Michigan,Saginaw,47954,707.0,9.0,34.0,51.0,613.0,743.0,245.0,421.0,77.0,20.0,1470.0,1.47%,1.55%,3.07%,1,Low
3333,Michigan,Saginaw Township,39022,82.0,2.0,15.0,14.0,51.0,707.0,70.0,615.0,22.0,2.0,791.0,0.21%,1.81%,2.03%,1,Low
3334,Michigan,Saline,9431,6.0,0.0,1.0,0.0,5.0,62.0,2.0,54.0,6.0,0.0,68.0,0.06%,0.66%,0.72%,5,Fairly Low
3335,Michigan,Sandusky,2508,7.0,0.0,0.0,0.0,7.0,50.0,10.0,40.0,0.0,0.0,57.0,0.28%,1.99%,2.27%,1,Low
3336,Michigan,Saugatuck-Douglas,2307,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,1.0,0.0,8.0,0.00%,0.35%,0.35%,5,Fairly Low
3337,Michigan,Sault Ste. Marie,13478,33.0,0.0,16.0,0.0,17.0,182.0,19.0,155.0,8.0,0.0,215.0,0.24%,1.35%,1.60%,1,Low
3338,Michigan,Schoolcraft,1559,0.0,0.0,0.0,0.0,0.0,29.0,3.0,23.0,3.0,0.0,29.0,0.00%,1.86%,1.86%,1,Low
3339,Michigan,Scottville,1210,2.0,0.0,0.0,0.0,2.0,32.0,0.0,32.0,0.0,0.0,34.0,0.17%,2.64%,2.81%,1,Low
3340,Michigan,Sebewaing,1629,2.0,0.0,2.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,8.0,0.12%,0.37%,0.49%,5,Fairly Low
3341,Michigan,Shelby,2032,10.0,0.0,0.0,0.0,10.0,42.0,5.0,37.0,0.0,0.0,52.0,0.49%,2.07%,2.56%,1,Low
3342,Michigan,Shelby Township,80806,99.0,0.0,33.0,3.0,63.0,475.0,55.0,371.0,49.0,1.0,575.0,0.12%,0.59%,0.71%,5,Fairly Low
3343,Michigan,Shepherd,1489,3.0,0.0,1.0,0.0,2.0,7.0,0.0,7.0,0.0,0.0,10.0,0.20%,0.47%,0.67%,5,Fairly Low
3344,Michigan,Somerset Township,4541,3.0,0.0,1.0,0.0,2.0,12.0,1.0,11.0,0.0,0.0,15.0,0.07%,0.26%,0.33%,5,Fairly Low
3345,Michigan,Southfield,73335,200.0,1.0,33.0,45.0,121.0,1508.0,358.0,898.0,252.0,3.0,1711.0,0.27%,2.06%,2.33%,1,Low
3346,Michigan,Southgate,28979,74.0,1.0,14.0,15.0,44.0,731.0,57.0,628.0,46.0,2.0,807.0,0.26%,2.52%,2.78%,1,Low
3347,Michigan,South Haven,4326,24.0,0.0,7.0,1.0,16.0,258.0,14.0,237.0,7.0,0.0,282.0,0.55%,5.96%,6.52%,2,Fairly High
3348,Michigan,South Lyon,11896,6.0,0.0,3.0,0.0,3.0,33.0,4.0,29.0,0.0,0.0,39.0,0.05%,0.28%,0.33%,5,Fairly Low
3349,Michigan,Sparta,4391,8.0,0.0,4.0,0.0,4.0,72.0,7.0,64.0,1.0,0.0,80.0,0.18%,1.64%,1.82%,1,Low
3350,Michigan,Spring Arbor Township,8009,1.0,0.0,0.0,0.0,1.0,10.0,2.0,8.0,0.0,0.0,11.0,0.01%,0.12%,0.14%,5,Fairly Low
3351,Michigan,Springfield Township,14554,5.0,0.0,2.0,0.0,3.0,38.0,10.0,24.0,4.0,0.0,43.0,0.03%,0.26%,0.30%,5,Fairly Low
3352,Michigan,Springport Township,2148,3.0,0.0,0.0,0.0,3.0,11.0,4.0,7.0,0.0,0.0,14.0,0.14%,0.51%,0.65%,5,Fairly Low
3353,Michigan,Stanton,1435,1.0,0.0,0.0,0.0,1.0,9.0,4.0,5.0,0.0,0.0,10.0,0.07%,0.63%,0.70%,5,Fairly Low
3354,Michigan,St. Charles,1891,1.0,0.0,0.0,0.0,1.0,17.0,2.0,15.0,0.0,0.0,18.0,0.05%,0.90%,0.95%,5,Fairly Low
3355,Michigan,St. Clair,5286,12.0,0.0,5.0,0.0,7.0,65.0,13.0,48.0,4.0,1.0,78.0,0.23%,1.23%,1.48%,1,Low
3356,Michigan,St. Clair Shores,59365,107.0,2.0,24.0,10.0,71.0,552.0,80.0,415.0,57.0,0.0,659.0,0.18%,0.93%,1.11%,5,Fairly Low
3357,Michigan,Sterling Heights,133377,167.0,0.0,25.0,17.0,125.0,1140.0,92.0,952.0,96.0,7.0,1314.0,0.13%,0.85%,0.99%,5,Fairly Low
3358,Michigan,St. Ignace,2309,5.0,0.0,1.0,0.0,4.0,16.0,1.0,15.0,0.0,1.0,22.0,0.22%,0.69%,0.95%,5,Fairly Low
3359,Michigan,St. Johns,7938,18.0,0.0,10.0,1.0,7.0,43.0,9.0,31.0,3.0,0.0,61.0,0.23%,0.54%,0.77%,5,Fairly Low
3360,Michigan,St. Joseph,8355,17.0,0.0,6.0,2.0,9.0,169.0,8.0,156.0,5.0,1.0,187.0,0.20%,2.02%,2.24%,1,Low
3361,Michigan,St. Joseph Township,9738,12.0,0.0,1.0,1.0,10.0,162.0,15.0,139.0,8.0,0.0,174.0,0.12%,1.66%,1.79%,1,Low
3362,Michigan,St. Louis,7104,20.0,0.0,9.0,0.0,11.0,59.0,7.0,51.0,1.0,0.0,79.0,0.28%,0.83%,1.11%,5,Fairly Low
3363,Michigan,Stockbridge,1257,2.0,0.0,1.0,0.0,1.0,23.0,5.0,17.0,1.0,0.0,25.0,0.16%,1.83%,1.99%,1,Low
3364,Michigan,Sturgis,10779,44.0,0.0,17.0,4.0,23.0,310.0,29.0,244.0,37.0,5.0,359.0,0.41%,2.88%,3.33%,3,Medium
3365,Michigan,Sumpter Township,9407,15.0,0.0,0.0,1.0,14.0,54.0,13.0,34.0,7.0,0.0,69.0,0.16%,0.57%,0.73%,5,Fairly Low
3366,Michigan,Sylvan Lake,1864,2.0,0.0,0.0,0.0,2.0,14.0,1.0,13.0,0.0,0.0,16.0,0.11%,0.75%,0.86%,5,Fairly Low
3367,Michigan,Tawas,4471,8.0,0.0,2.0,0.0,6.0,69.0,3.0,63.0,3.0,0.0,77.0,0.18%,1.54%,1.72%,1,Low
3368,Michigan,Taylor,60923,378.0,1.0,35.0,41.0,301.0,1386.0,242.0,998.0,146.0,12.0,1776.0,0.62%,2.28%,2.92%,1,Low
3369,Michigan,Tecumseh,8382,15.0,0.0,1.0,1.0,13.0,78.0,14.0,61.0,3.0,1.0,94.0,0.18%,0.93%,1.12%,5,Fairly Low
3370,Michigan,Thetford Township,6689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
3371,Michigan,Thomas Township,11438,20.0,0.0,3.0,0.0,17.0,88.0,21.0,61.0,6.0,0.0,108.0,0.17%,0.77%,0.94%,5,Fairly Low
3372,Michigan,Three Oaks,1549,3.0,0.0,0.0,1.0,2.0,32.0,6.0,25.0,1.0,0.0,35.0,0.19%,2.07%,2.26%,1,Low
3373,Michigan,Three Rivers,7643,75.0,1.0,16.0,8.0,50.0,352.0,52.0,269.0,31.0,1.0,428.0,0.98%,4.61%,5.60%,2,Fairly High
3374,Michigan,Tittabawassee Township,9863,6.0,0.0,0.0,0.0,6.0,40.0,9.0,28.0,3.0,0.0,46.0,0.06%,0.41%,0.47%,5,Fairly Low
3375,Michigan,Traverse City,15772,66.0,3.0,15.0,4.0,44.0,231.0,27.0,197.0,7.0,1.0,298.0,0.42%,1.46%,1.89%,1,Low
3376,Michigan,Trenton,18147,20.0,0.0,7.0,1.0,12.0,135.0,14.0,101.0,20.0,0.0,155.0,0.11%,0.74%,0.85%,5,Fairly Low
3377,Michigan,Troy,84688,67.0,2.0,10.0,8.0,47.0,1042.0,70.0,918.0,54.0,2.0,1111.0,0.08%,1.23%,1.31%,5,Fairly Low
3378,Michigan,Tuscarora Township,2934,6.0,0.0,1.0,0.0,5.0,51.0,4.0,45.0,2.0,0.0,57.0,0.20%,1.74%,1.94%,1,Low
3379,Michigan,Ubly,785,4.0,0.0,4.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,12.0,0.51%,1.02%,1.53%,5,Fairly Low
3380,Michigan,Unadilla Township,3425,8.0,0.0,1.0,0.0,7.0,13.0,4.0,8.0,1.0,0.0,21.0,0.23%,0.38%,0.61%,5,Fairly Low
3381,Michigan,Utica,5195,11.0,0.0,4.0,1.0,6.0,186.0,5.0,176.0,5.0,0.0,197.0,0.21%,3.58%,3.79%,3,Medium
3382,Michigan,Van Buren Township,28294,80.0,1.0,9.0,5.0,65.0,579.0,58.0,456.0,65.0,0.0,659.0,0.28%,2.05%,2.33%,1,Low
3383,Michigan,Vassar,2534,10.0,0.0,1.0,0.0,9.0,7.0,0.0,7.0,0.0,0.0,17.0,0.39%,0.28%,0.67%,5,Fairly Low
3384,Michigan,Vernon,770,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.00%,0.52%,0.52%,5,Fairly Low
3385,Michigan,Vicksburg,3490,4.0,0.0,0.0,0.0,4.0,58.0,6.0,49.0,3.0,0.0,62.0,0.11%,1.66%,1.78%,1,Low
3386,Michigan,Walker,25051,45.0,0.0,15.0,9.0,21.0,604.0,59.0,518.0,27.0,3.0,652.0,0.18%,2.41%,2.60%,1,Low
3387,Michigan,Walled Lake,7184,10.0,0.0,0.0,1.0,9.0,49.0,4.0,43.0,2.0,0.0,59.0,0.14%,0.68%,0.82%,5,Fairly Low
3388,Michigan,Warren,134653,648.0,8.0,89.0,83.0,468.0,2465.0,569.0,1540.0,356.0,17.0,3130.0,0.48%,1.83%,2.32%,1,Low
3389,Michigan,Waterford Township,73105,135.0,2.0,43.0,10.0,80.0,646.0,122.0,472.0,52.0,9.0,790.0,0.18%,0.88%,1.08%,5,Fairly Low
3390,Michigan,Watervliet,1652,6.0,0.0,2.0,0.0,4.0,23.0,5.0,17.0,1.0,0.0,29.0,0.36%,1.39%,1.76%,1,Low
3391,Michigan,Wayland,4272,14.0,0.0,6.0,1.0,7.0,58.0,13.0,43.0,2.0,0.0,72.0,0.33%,1.36%,1.69%,1,Low
3392,Michigan,Wayne,16816,120.0,0.0,17.0,17.0,86.0,296.0,73.0,174.0,49.0,5.0,421.0,0.71%,1.76%,2.50%,1,Low
3393,Michigan,West Bloomfield Township,66067,40.0,0.0,10.0,6.0,24.0,344.0,42.0,276.0,26.0,1.0,385.0,0.06%,0.52%,0.58%,5,Fairly Low
3394,Michigan,West Branch,2048,0.0,0.0,0.0,0.0,0.0,28.0,2.0,26.0,0.0,1.0,29.0,0.00%,1.37%,1.42%,1,Low
3395,Michigan,Westland,81444,307.0,1.0,80.0,29.0,197.0,1178.0,164.0,904.0,110.0,8.0,1493.0,0.38%,1.45%,1.83%,1,Low
3396,Michigan,White Cloud,1395,10.0,0.0,6.0,0.0,4.0,22.0,3.0,18.0,1.0,0.0,32.0,0.72%,1.58%,2.29%,1,Low
3397,Michigan,Whitehall,2785,3.0,0.0,1.0,0.0,2.0,46.0,4.0,40.0,2.0,1.0,50.0,0.11%,1.65%,1.80%,1,Low
3398,Michigan,White Lake Township,31556,25.0,0.0,6.0,2.0,17.0,210.0,14.0,188.0,8.0,1.0,236.0,0.08%,0.67%,0.75%,5,Fairly Low
3399,Michigan,White Pigeon,1521,2.0,0.0,0.0,0.0,2.0,40.0,5.0,26.0,9.0,0.0,42.0,0.13%,2.63%,2.76%,1,Low
3400,Michigan,Williamston,3972,7.0,0.0,2.0,0.0,5.0,26.0,6.0,18.0,2.0,0.0,33.0,0.18%,0.65%,0.83%,5,Fairly Low
3401,Michigan,Wixom,14074,24.0,0.0,4.0,4.0,16.0,187.0,22.0,155.0,10.0,0.0,211.0,0.17%,1.33%,1.50%,1,Low
3402,Michigan,Wolverine Lake,4825,1.0,0.0,0.0,0.0,1.0,15.0,0.0,15.0,0.0,0.0,16.0,0.02%,0.31%,0.33%,5,Fairly Low
3403,Michigan,Woodhaven,12438,13.0,0.0,0.0,4.0,9.0,164.0,8.0,143.0,13.0,0.0,177.0,0.10%,1.32%,1.42%,1,Low
3404,Michigan,Woodland Township,2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
3405,Michigan,Wyandotte,24829,59.0,1.0,11.0,6.0,41.0,354.0,47.0,279.0,28.0,3.0,416.0,0.24%,1.43%,1.68%,1,Low
3406,Michigan,Wyoming,76295,368.0,3.0,61.0,51.0,253.0,1122.0,125.0,800.0,197.0,9.0,1499.0,0.48%,1.47%,1.96%,1,Low
3407,Michigan,Yale,1875,9.0,0.0,0.0,0.0,9.0,22.0,8.0,14.0,0.0,0.0,31.0,0.48%,1.17%,1.65%,1,Low
3408,Michigan,Ypsilanti,21178,216.0,2.0,26.0,26.0,162.0,736.0,119.0,553.0,64.0,1.0,953.0,1.02%,3.48%,4.50%,3,Medium
3409,Michigan,Zeeland,5572,11.0,1.0,4.0,0.0,6.0,49.0,15.0,32.0,2.0,0.0,60.0,0.20%,0.88%,1.08%,5,Fairly Low
3410,Michigan,Zilwaukee,1523,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,6.0,0.00%,0.39%,0.39%,5,Fairly Low
3411,Minnesota,Adrian,1220,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,5.0,0.00%,0.41%,0.41%,5,Fairly Low
3412,Minnesota,Aitkin,1985,2.0,0.0,0.0,0.0,2.0,45.0,2.0,40.0,3.0,0.0,47.0,0.10%,2.27%,2.37%,1,Low
3413,Minnesota,Akeley,442,2.0,0.0,0.0,0.0,2.0,22.0,5.0,16.0,1.0,0.0,24.0,0.45%,4.98%,5.43%,2,Fairly High
3414,Minnesota,Albany,2752,1.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,0.0,10.0,0.04%,0.33%,0.36%,5,Fairly Low
3415,Minnesota,Albert Lea,17597,38.0,0.0,5.0,4.0,29.0,506.0,101.0,381.0,24.0,3.0,547.0,0.22%,2.88%,3.11%,3,Medium
3416,Minnesota,Alexandria,13914,29.0,0.0,7.0,2.0,20.0,385.0,26.0,346.0,13.0,1.0,415.0,0.21%,2.77%,2.98%,3,Medium
3417,Minnesota,Annandale,3415,3.0,0.0,0.0,0.0,3.0,44.0,2.0,41.0,1.0,0.0,47.0,0.09%,1.29%,1.38%,1,Low
3418,Minnesota,Anoka,17591,44.0,0.0,4.0,8.0,32.0,323.0,36.0,259.0,28.0,1.0,368.0,0.25%,1.84%,2.09%,1,Low
3419,Minnesota,Appleton,1322,6.0,0.0,0.0,0.0,6.0,38.0,4.0,30.0,4.0,0.0,44.0,0.45%,2.87%,3.33%,3,Medium
3420,Minnesota,Apple Valley,54779,51.0,0.0,24.0,10.0,17.0,1062.0,58.0,963.0,41.0,3.0,1116.0,0.09%,1.94%,2.04%,1,Low
3421,Minnesota,Arlington,2163,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.00%,0.23%,0.23%,5,Fairly Low
3422,Minnesota,Atwater,1110,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.00%,0.09%,0.09%,5,Fairly Low
3423,Minnesota,Austin,25224,54.0,0.0,6.0,6.0,42.0,487.0,80.0,378.0,29.0,1.0,542.0,0.21%,1.93%,2.15%,1,Low
3424,Minnesota,Avon,1597,1.0,0.0,0.0,0.0,1.0,18.0,2.0,10.0,6.0,0.0,19.0,0.06%,1.13%,1.19%,5,Fairly Low
3425,Minnesota,Babbitt,1498,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,8.0,0.00%,0.53%,0.53%,5,Fairly Low
3426,Minnesota,Barnesville,2608,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.12%,0.00%,0.12%,5,Fairly Low
3427,Minnesota,Battle Lake,938,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.00%,0.53%,0.53%,5,Fairly Low
3428,Minnesota,Baxter,8401,11.0,0.0,4.0,0.0,7.0,303.0,13.0,281.0,9.0,1.0,315.0,0.13%,3.61%,3.75%,3,Medium
3429,Minnesota,Bayport,3834,1.0,0.0,1.0,0.0,0.0,19.0,0.0,14.0,5.0,0.0,20.0,0.03%,0.50%,0.52%,5,Fairly Low
3430,Minnesota,Becker,4957,8.0,0.0,4.0,0.0,4.0,39.0,13.0,26.0,0.0,1.0,48.0,0.16%,0.79%,0.97%,5,Fairly Low
3431,Minnesota,Belgrade/Brooten,1524,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,3.0,0.0,13.0,0.00%,0.85%,0.85%,5,Fairly Low
3432,Minnesota,Belle Plaine,7232,2.0,0.0,0.0,0.0,2.0,66.0,3.0,59.0,4.0,0.0,68.0,0.03%,0.91%,0.94%,5,Fairly Low
3433,Minnesota,Bemidji,15550,83.0,0.0,13.0,11.0,59.0,1187.0,91.0,1039.0,57.0,2.0,1272.0,0.53%,7.63%,8.18%,2,Fairly High
3434,Minnesota,Benson,3050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
3435,Minnesota,Big Lake,11236,5.0,0.0,0.0,0.0,5.0,55.0,7.0,38.0,10.0,1.0,61.0,0.04%,0.49%,0.54%,5,Fairly Low
3436,Minnesota,Blackduck,838,2.0,0.0,1.0,0.0,1.0,10.0,2.0,8.0,0.0,0.0,12.0,0.24%,1.19%,1.43%,1,Low
3437,Minnesota,Blaine,66260,61.0,1.0,20.0,16.0,24.0,1586.0,126.0,1369.0,91.0,3.0,1650.0,0.09%,2.39%,2.49%,1,Low
3438,Minnesota,Blooming Prairie,1956,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,5.0,0.00%,0.26%,0.26%,5,Fairly Low
3439,Minnesota,Bloomington,85902,203.0,3.0,54.0,61.0,85.0,3079.0,183.0,2731.0,165.0,17.0,3299.0,0.24%,3.58%,3.84%,3,Medium
3440,Minnesota,Blue Earth,3113,2.0,0.0,1.0,0.0,1.0,24.0,13.0,10.0,1.0,0.0,26.0,0.06%,0.77%,0.84%,5,Fairly Low
3441,Minnesota,Braham,1791,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.06%,0.06%,0.11%,5,Fairly Low
3442,Minnesota,Brainerd,13449,63.0,0.0,19.0,2.0,42.0,461.0,57.0,383.0,21.0,0.0,524.0,0.47%,3.43%,3.90%,3,Medium
3443,Minnesota,Breckenridge,3175,6.0,0.0,2.0,0.0,4.0,69.0,13.0,54.0,2.0,1.0,76.0,0.19%,2.17%,2.39%,1,Low
3444,Minnesota,Breezy Point,2418,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.00%,0.21%,0.21%,5,Fairly Low
3445,Minnesota,Breitung Township,612,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16%,0.00%,0.16%,5,Fairly Low
3446,Minnesota,Brooklyn Center,31000,108.0,1.0,21.0,45.0,41.0,1223.0,79.0,944.0,200.0,2.0,1333.0,0.35%,3.95%,4.30%,3,Medium
3447,Minnesota,Brooklyn Park,81211,299.0,2.0,52.0,97.0,148.0,2760.0,299.0,2160.0,301.0,7.0,3066.0,0.37%,3.40%,3.78%,3,Medium
3448,Minnesota,Brownton,723,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.00%,0.55%,0.55%,5,Fairly Low
3449,Minnesota,Buffalo,16421,16.0,0.0,8.0,1.0,7.0,268.0,16.0,244.0,8.0,0.0,284.0,0.10%,1.63%,1.73%,1,Low
3450,Minnesota,Buffalo Lake,680,1.0,0.0,1.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,9.0,0.15%,1.18%,1.32%,5,Fairly Low
3451,Minnesota,Burnsville,61306,103.0,1.0,12.0,27.0,63.0,1621.0,130.0,1379.0,112.0,5.0,1729.0,0.17%,2.64%,2.82%,1,Low
3452,Minnesota,Caledonia,2718,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.00%,0.11%,0.11%,5,Fairly Low
3453,Minnesota,Cambridge,9008,6.0,0.0,1.0,1.0,4.0,361.0,19.0,331.0,11.0,0.0,367.0,0.07%,4.01%,4.07%,3,Medium
3454,Minnesota,Canby,1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
3455,Minnesota,Cannon Falls,4063,1.0,0.0,0.0,1.0,0.0,74.0,9.0,62.0,3.0,0.0,75.0,0.02%,1.82%,1.85%,1,Low
3456,Minnesota,Centennial Lakes,11025,15.0,0.0,6.0,0.0,9.0,111.0,13.0,89.0,9.0,1.0,127.0,0.14%,1.01%,1.15%,5,Fairly Low
3457,Minnesota,Champlin,25636,25.0,0.0,7.0,5.0,13.0,231.0,20.0,203.0,8.0,0.0,256.0,0.10%,0.90%,1.00%,5,Fairly Low
3458,Minnesota,Chaska,27143,16.0,0.0,4.0,2.0,10.0,253.0,26.0,220.0,7.0,1.0,270.0,0.06%,0.93%,0.99%,5,Fairly Low
3459,Minnesota,Chisholm,4875,6.0,0.0,1.0,0.0,5.0,59.0,5.0,50.0,4.0,0.0,65.0,0.12%,1.21%,1.33%,5,Fairly Low
3460,Minnesota,Clara City,1282,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.08%,0.23%,0.31%,5,Fairly Low
3461,Minnesota,Clearbrook,520,3.0,0.0,1.0,0.0,2.0,24.0,9.0,15.0,0.0,0.0,27.0,0.58%,4.62%,5.19%,3,Medium
3462,Minnesota,Cleveland,726,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,0.00%,1.65%,1.65%,1,Low
3463,Minnesota,Cloquet,12009,10.0,0.0,1.0,1.0,8.0,277.0,9.0,258.0,10.0,0.0,287.0,0.08%,2.31%,2.39%,1,Low
3464,Minnesota,Cold Spring/Richmond,5656,3.0,0.0,1.0,0.0,2.0,29.0,3.0,24.0,2.0,0.0,32.0,0.05%,0.51%,0.57%,5,Fairly Low
3465,Minnesota,Columbia Heights,20632,60.0,0.0,10.0,25.0,25.0,486.0,51.0,386.0,49.0,2.0,548.0,0.29%,2.36%,2.66%,1,Low
3466,Minnesota,Comfrey,353,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.00%,0.57%,0.57%,5,Fairly Low
3467,Minnesota,Corcoran,6195,0.0,0.0,0.0,0.0,0.0,41.0,8.0,29.0,4.0,0.0,41.0,0.00%,0.66%,0.66%,5,Fairly Low
3468,Minnesota,Cottage Grove,37534,29.0,0.0,16.0,5.0,8.0,590.0,50.0,509.0,31.0,0.0,619.0,0.08%,1.57%,1.65%,1,Low
3469,Minnesota,Crookston,7794,23.0,0.0,6.0,0.0,17.0,179.0,24.0,151.0,4.0,0.0,202.0,0.30%,2.30%,2.59%,1,Low
3470,Minnesota,Crosby,2335,0.0,0.0,0.0,0.0,0.0,14.0,1.0,12.0,1.0,0.0,14.0,0.00%,0.60%,0.60%,5,Fairly Low
3471,Minnesota,Crosslake,2294,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,8.0,0.00%,0.35%,0.35%,5,Fairly Low
3472,Minnesota,Crystal,23184,60.0,1.0,14.0,19.0,26.0,602.0,51.0,506.0,45.0,1.0,663.0,0.26%,2.60%,2.86%,1,Low
3473,Minnesota,Danube,457,3.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,8.0,0.66%,1.09%,1.75%,1,Low
3474,Minnesota,Dawson/Boyd,1547,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.00%,0.26%,0.26%,5,Fairly Low
3475,Minnesota,Dayton,6542,1.0,0.0,0.0,0.0,1.0,42.0,6.0,25.0,11.0,0.0,43.0,0.02%,0.64%,0.66%,5,Fairly Low
3476,Minnesota,Deephaven,3980,1.0,0.0,0.0,0.0,1.0,26.0,3.0,22.0,1.0,0.0,27.0,0.03%,0.65%,0.68%,5,Fairly Low
3477,Minnesota,Deer River,933,3.0,0.0,1.0,0.0,2.0,18.0,2.0,16.0,0.0,0.0,21.0,0.32%,1.93%,2.25%,1,Low
3478,Minnesota,Detroit Lakes,9362,14.0,0.0,3.0,3.0,8.0,269.0,18.0,243.0,8.0,0.0,283.0,0.15%,2.87%,3.02%,3,Medium
3479,Minnesota,Dilworth,4491,6.0,0.0,1.0,5.0,0.0,275.0,15.0,250.0,10.0,0.0,281.0,0.13%,6.12%,6.26%,2,Fairly High
3480,Minnesota,Duluth,85846,292.0,2.0,37.0,69.0,184.0,3670.0,481.0,2977.0,212.0,16.0,3978.0,0.34%,4.28%,4.63%,3,Medium
3481,Minnesota,Dundas,1623,0.0,0.0,0.0,0.0,0.0,12.0,1.0,11.0,0.0,0.0,12.0,0.00%,0.74%,0.74%,5,Fairly Low
3482,Minnesota,Eagan,66824,39.0,0.0,12.0,12.0,1.0,1294.0,93.0,1129.0,72.0,1.0,1334.0,0.06%,1.94%,2.00%,1,Low
3483,Minnesota,Eagle Lake,3195,4.0,0.0,2.0,0.0,2.0,15.0,5.0,8.0,2.0,0.0,19.0,0.13%,0.47%,0.59%,5,Fairly Low
